inchikey,smiles,value,tier,scaffold
SZIFAVKTNFCBPC-UHFFFAOYSA-N,OCCCl,313.705556,tier1,EMPTY_SCAFFOLD
DPBLXKKOBLCELK-UHFFFAOYSA-N,CCCCCN,280.372222,tier1,EMPTY_SCAFFOLD
KJRCEJOSASVSRA-UHFFFAOYSA-N,CC(C)S,238.15,tier1,EMPTY_SCAFFOLD
NNPPMTNAJDCUHE-UHFFFAOYSA-N,CC(C)C,190.372222,tier1,EMPTY_SCAFFOLD
ZNQVEEAIQZEUHB-UHFFFAOYSA-N,CCOCCO,316.483333,tier1,EMPTY_SCAFFOLD
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(C)=O,360.927778,tier1,EMPTY_SCAFFOLD
LOCHFZBWPCLPAN-UHFFFAOYSA-N,CCC(C)S,250.372222,tier1,EMPTY_SCAFFOLD
NAMYKGVDVNBCFQ-UHFFFAOYSA-N,CC(C)Br,249.261111,tier1,EMPTY_SCAFFOLD
YTPLMLYBLZKORZ-UHFFFAOYSA-N,c1ccsc1,272.038889,tier1,c1ccsc1
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CC(C)C=O,265.927778,tier1,EMPTY_SCAFFOLD
AQIXEPGDORPWBJ-UHFFFAOYSA-N,CCC(O)CC,313.705556,tier1,EMPTY_SCAFFOLD
BKOOMYPCSUNDGP-UHFFFAOYSA-N,CC=C(C)C,266.483333,tier1,EMPTY_SCAFFOLD
LRDFRRGEGBBSRN-UHFFFAOYSA-N,CC(C)C#N,281.483333,tier1,EMPTY_SCAFFOLD
NMJJFJNHVMGPGM-UHFFFAOYSA-N,CCCCOC=O,290.927778,tier1,EMPTY_SCAFFOLD
YNAVUWVOSKDBBP-UHFFFAOYSA-N,C1COCCN1,310.927778,tier1,C1COCCN1
AORMDLNPRGXHHL-UHFFFAOYSA-N,CCC(CC)CC,260.927778,tier1,EMPTY_SCAFFOLD
