smiles,mean,std,n
CCCCNC(O)=N,-313.6,0.0,1
CCCCNCC(C)C,-175.0,0.0,1
CCCCNCCCC,-168.0,4.3841,2
CCCCNNCCCC,-59.4,0.0,1
CCCCO,-277.0,0.0,1
CCCCOC,-258.1,0.0,1
CCCCOC(=O)/C=C/CC,-440.0,0.0,1
CCCCOC(=O)C(C)(C)C,-566.0,0.0,1
CCCCOC(=O)C(C)CC,-558.9,0.0,1
CCCCOC(=O)C(C)Cl,-517.6,0.0,1
CCCCOC(=O)C(Cl)(Cl)Cl,-492.9,0.0,1
CCCCOC(=O)C(Cl)CC,-602.5,0.0,1
CCCCOC(=O)C(Cl)Cl,-497.9,0.0,1
CCCCOC(=O)C/C=C/C,-433.0,0.0,1
CCCCOC(=O)C=C,-378.2,4.1012,2
CCCCOC(=O)C=CC,-416.0,0.0,1
CCCCOC(=O)CC(C)Cl,-557.7,0.0,1
CCCCOC(=O)CCC=C,-427.0,0.0,1
CCCCOC(=O)CCCC,-560.0,0.0,1
CCCCOC(=O)CCCCl,-563.6,0.0,1
CCCCOC(=O)CCCl,-502.5,0.0,1
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-686.3,0.0,1
CCCCOC(C)(C)C,-361.0,0.0,1
CCCCOC(C)(C)C#CC=C,-6.7,0.0,1
CCCCOC(C)(C)CC,-382.2,0.0,1
CCCCOC(C)=O,-566.0,0.0,1
CCCCOC(CC)OCCCC,-552.7,0.0,1
CCCCOC=C,-180.8,2.2627,2
CCCCOCC1CO1,-291.7667,0.1155,3
CCCCOCCCC,-334.0,0.0,2
CCCCOCOCCCC,-501.0,0.0,1
CCCCON=O,-146.0,0.0,1
CCCCO[S](=O)(=O)OCCCC,-829.0,0.0,1
CCCCO[S](=O)OCCCC,-625.1,0.0,1
CCCCSC,-101.7333,0.6429,3
CCCCSCC,-127.0,0.0,1
CCCCSCCCC,-167.3,0.1414,2
CCCCSSCCCC,-158.4,0.0,1
CCCC[S](=O)(=O)CCCC,-509.8,0.0,1
CCCC[S](C)(=O)=O,-459.7,0.0,1
CCCC\C=C/C,-69.75,0.7853,4
CCCCc1ccccc1,-13.3,0.7071,2
CCCCl,-132.0667,0.7506,3
CCCI,-31.0,0.0,1
CCCN(CCC)C(S)=S,-15.2,0.0,1
CCCN(CCC)CCC,-160.8,0.0,1
CCCN=NCCC,57.15,7.4246,2
CCCN=[N+]([O-])CCC,-31.0,0.0,2
CCCNCCC,-117.3,1.1314,2
CCCO,-256.0,0.0,1
CCCOC,-237.86,0.2263,2
CCCOC(=O)/C=C/C,-395.0,0.0,1
CCCOC(=O)/C=C/CC,-413.0,0.0,1
CCCOC(=O)C(Cl)(Cl)Cl,-460.2,0.0,1
CCCOC(=O)C(Cl)CC,-578.6,0.0,1
CCCOC(=O)C/C=C/C,-404.0,0.0,1
CCCOC(=O)CC(C)Cl,-538.1,0.0,1
CCCOC(=O)CCC=C,-398.0,0.0,1
CCCOC(=O)CCCCl,-538.1,0.0,1
CCCOC(=O)CCCl,-485.8,0.0,1
CCCOC(=O)CCl,-467.4,0.0,1
CCCOC=C,-162.0,0.0,1
CCCOCC,-272.2,0.0,1
CCCOCC(O)COC(C)(C)C,-708.0,0.0,1
CCCOCC(O)COOC(C)(C)C,-657.0,0.0,1
CCCOCC1CO1,-272.0,0.8485,2
CCCOCCC,-296.0,4.2426,2
CCCON=O,-119.0,0.0,1
CCCOO,-250.0,0.0,1
CCCO[S](=O)(=O)OCCC,-792.0,0.0,1
CCCO[S](=O)OCCC,-588.0,0.0,1
CCCS,-68.58,0.0,1
CCCSCC,-104.6,0.1414,2
CCCSCCC,-125.2,0.0,1
CCCSSCCC,-117.3,0.0,1
CCC[S](=O)(=O)CCC,-468.3,0.0,1
CCC[S](=O)CCC,-255.0,0.0,1
CCC\C=C/C,-49.02,2.5548,5
CCC\C=C/CC,-68.95,0.3873,4
CCCc1ccccc1,7.82,0.0,1
CCCl,-109.0,0.0,1
CCI,-7.45,1.5264,4
CCN,-57.7,0.0,1
CCN(CC)C#N,63.5,0.0,3
CCN(CC)C(=O)N(CC)CC,-316.4,0.0,1
CCN(CC)C(=S)c1ccccc1,81.1,0.0,1
CCN(CC)C(C)=O,-287.2,0.0,1
CCN(CC)C(C)C(=O)c1ccccc1,-124.1,0.0,1
CCN(CC)C(O)=N,-272.3,0.0,1
CCN(CC)C(S)=S,33.2,0.0,1
CCN(CC)CC#N,66.0,0.0,1
CCN(CC)CC(=O)c1ccccc1,-96.2,0.0,1
CCN(CC)CC(C)=O,-233.3,0.0,1
CCN(CC)SSN(CC)CC,-69.5,0.0,1
CCN(O)CC,-121.77,0.0,1
CCN=C1NC(NC(=N1)SC)=NC(C)C,38.5,0.0,1
CCNC(O)=N,-257.5,0.0,1
CCNC(O)=NCC,-282.9,0.0,1
CCNCC,-99.8,0.0,1
CCNc1cccc(C)c1,30.5,0.0,1
CCO,-234.0,0.0,1
CCOC,-216.4,0.0,1
CCOC(=O)/C=C/C,-376.0,0.0,1
CCOC(=O)/C=C/CC,-394.0,0.0,1
CCOC(=O)C#CCC,-250.0,0.0,1
CCOC(=O)C(=C)C=C,-290.0,0.0,1
CCOC(=O)C(C(=O)OCC)C(=O)OCC,-1173.1,0.0,1
CCOC(=O)C(C)(C(=O)OCC)C(=O)OCC,-1197.4,0.0,1
CCOC(=O)C(C)(C)C,-530.8,7.3539,2
CCOC(=O)C(C)C#N,-311.96,0.0,1
CCOC(=O)C(C)CC,-519.35,4.5962,2
CCOC(=O)C/C=C/C,-388.5,2.1213,2
CCOC(=O)CC,-465.05,2.0506,2
CCOC(=O)CC#CC,-238.0,0.0,1
CCOC(=O)CC(C)C,-527.2,0.0,1
CCOC(=O)CCC#C,-233.0,0.0,1
CCOC(=O)CCC=C,-385.0,0.0,1
CCOC(=O)CCCCl,-513.8,0.0,1
CCOC(=O)CN(C)C,-407.1,0.0,1
CCOC(=O)OCC,-640.15,3.182,2
CCOC(=O)\C=C/CC,-395.0,0.0,1
CCOC(=O)c1cc(C(=O)OCC)c(cc1C(=O)OCC)C(=O)OCC,-1477.65,2.3335,2
CCOC(C)(C)C,-315.9,2.687,2
CCOC(C)(C)OCC,-506.7,0.0,1
CCOC(C)(OCC)SCC,-454.0,0.0,1
CCOC(C)(OCC)c1ccc(cc1)C(C)(OCC)OCC,-793.6,0.0,1
CCOC(C)(OCC)c1ccccc1,-368.6,0.0,1
CCOC(C)(OCC)n1ccnc1,-296.8,0.0,1
CCOC(C)=O,-445.2325,1.2985,4
CCOC(C)OCC,-453.6,0.0,1
CCOC(COC)n1ccnc1,-255.3,0.0,1
CCOC(Cl)=O,-459.4,0.0,1
CCOC(O)=N,-446.3,0.0,1
CCOC(OCC)(OCC)OCC,-863.9,3.1113,2
CCOC(OCC)(SCC)C(F)(F)F,-1066.0,0.0,1
CCOC(OCC)OCC,-634.575,5.3018,4
CCOC(OCC)SCC,-436.8,0.0,1
CCOC1=C(OCC)C(=O)C1=O,-478.5,0.0,1
CCOC1OC(C)(C)C(C)(C)O1,-679.6,0.0,1
CCOC=C,-140.5333,0.6658,3
CCOCC,-249.6333,4.885,3
CCOCC#N,-69.5,0.0,1
CCOCC(O)COC(C)(C)C,-690.0,0.0,1
CCOCC(O)COOC(C)(C)C,-643.0,0.0,1
CCOCCCOCC,-436.2,0.0,1
CCOCCCl,-297.1,0.0,1
CCOCCOCC,-409.265,1.4637,2
CCOCOC(=O)CC,-617.4,0.0,1
CCOCOCC,-413.93,1.1738,2
CCOCOCOCC,-581.1,0.0,1
CCOCOCOCOCC,-741.0,0.0,1
CCOCOCOCOCOCC,-905.9,0.0,1
CCON=O,-108.0,0.0,1
CCOO,-210.0,0.0,1
CCO[N+]([O-])=O,-155.0,0.0,1
CCO[S](=O)(=O)OCC,-756.0,0.0,1
CCO[S](=O)OC,-524.0,0.0,1
CCO[S](=O)OCC,-552.0,0.0,1
CCOc1ccc(cc1)N=[N+]([O-])c2ccc(OCC)cc2,-37.4,0.0,1
CCS,-46.15,0.0,1
CCSC,-60.3,0.0,1
CCSC(=O)C(F)(F)F,-815.5,0.0,1
CCSC(C)(C)C,-148.0,0.0,1
CCSC(C)=O,-227.8,0.0,1
CCSC(C)C,-117.0,0.0,1
CCSC=O,-177.7,0.0,1
CCSCC,-83.11,0.5515,2
CCSCC=C,18.0,0.0,1
CCSCCSCC,-83.0,0.0,1
CCSCSCC,-65.2,0.0,1
CCSCc1ccccc1,52.0,0.0,1
CCSSC,-49.4,0.0,1
CCSSC(C)(C)C,-137.0,0.0,1
CCSSCC,-74.65,0.0707,2
CCSc1ccccc1,77.0,0.0,1
CC[C@@H]1CC2CCC1C=C2,-30.0,0.0,1
CC[C@H]1CC2CCC1C=C2,-23.0,0.0,1
CC[C@H]1C[C@@H]1CC,-49.1,0.0,1
CC[C@H]1C[C@H]1CC,-44.6,0.0,1
CC[CH]=[C]=[CH2],140.6,0.0,1
CC[N+]#[C-],132.6,0.0,1
CC[S](=O)(=O)C(C)(C)C,-491.4,0.0,1
CC[S](=O)(=O)CC,-429.3,0.0,1
CC[S](=O)(=O)CC=C,-322.3,0.0,1
CC[S](=O)C(C)(C)C,-274.0,0.0,1
CC[S](=O)CC,-205.0,0.0,1
CC[S](=O)CC=C,-104.0,0.0,1
CC[S](C)(=O)=O,-408.0,0.0,1
CC\C(=C(\CC)C(C)(C)C)C(C)(C)C,-168.3,0.0,1
CC\C=C/C,-28.0,0.0,1
CC\C=C/C#N,115.0,0.0,1
CC\C=C/C(C)(C)C,-96.6,0.0,1
CC\C=C/C=C,59.0,0.0,1
CC\C=C/CC,-47.28,0.9257,5
CC\C=C/Cl,-19.2,0.0,1
CC\C=C\C#N,119.7,0.0,1
CC\C=C\C(C)(C)C,-118.0,0.0,1
CC\C=C\CC,-51.62,3.3626,5
CC\C=C\Cl,-16.5,0.0,1
CC\C=C\[S](=O)(=O)c1ccc(C)cc1,-230.0,0.0,1
CCc1[nH]ccn1,68.3,0.0,1
CCc1cc(CC)cc(c1)C(O)=O,-407.8,0.0,1
CCc1ccc(C)cc1,-3.3,0.0,1
CCc1ccc(C)nc1,34.9,0.0,1
CCc1ccc(O)cc1,-144.3,0.0,1
CCc1ccc(cc1)C(O)=O,-355.6,0.0,1
CCc1ccc(cc1N=C=O)N=C=O,-135.0,0.0,1
CCc1cccc(C)c1,-1.9,0.0,1
CCc1cccc(O)c1,-146.2,0.0,1
CCc1cccc(c1)C(O)=O,-346.8,0.0,1
CCc1cccc2cccc(C)c12,98.1,0.0,1
CCc1ccccc1C,1.2,0.0,1
CCc1ccccc1C(O)=O,-340.7,0.0,1
CCc1ccccc1O,-145.2,0.0,1
CCl,-83.36,1.8838,4
CCn1c2ccccc2c3ccccc13,169.7,0.0,1
CF,-240.65,8.9803,2
CI,14.9667,0.9074,3
CN,-17.85,7.9903,2
CN(C)/C=C/C=C/C=C/C=O,21.6,0.0,1
CN(C)/C=C/C=O,-104.0,0.0,1
CN(C)C,-27.2,4.9497,2
CN(C)C(=O)C(C)(C)C,-286.1,0.0,1
CN(C)C(=O)C12CC3CC(CC(C3)C1)C2,-286.1,0.0,1
CN(C)C(=O)N(C)C,-205.6,0.0,1
CN(C)C(=O)c1ccc(Cl)cc1,-111.0,0.0,1
CN(C)C(=O)c1ccc(cc1)[N+]([O-])=O,-86.0,0.0,1
CN(C)C(=O)c1ccccc1,-84.6,1.9799,2
CN(C)C(=S)N(C)C,44.7,0.0,1
CN(C)C(=S)c1ccccc1,136.1,0.0,1
CN(C)C(C#N)c1ccccc1,220.32,0.0,1
CN(C)C(O)=N,-220.0,0.0,1
CN(C)C(S)=S,64.3,0.0,1
CN(C)CC#N,114.39,0.0,1
CN(C)CC(=O)c1ccccc1,-46.3,0.0,1
CN(C)CC(C)=O,-180.1,0.0,1
CN(C)CCC#N,93.55,4.4548,2
CN(C)CCCN,-38.2,5.7193,3
CN(C)CO,-203.3,0.0,1
CN(C)N,83.3,0.0,1
CN(C)[N+]([O-])=O,-5.0,0.0,1
CN(C)\C=C\C=C\C=O,-29.1,0.0,1
CN(C)c1ccc(C)cc1,68.9,0.0,1
CN(C)c1ccc(cc1)N=O,185.0,0.0,1
CN(C)c1ccc(cc1)[N+]([O-])=O,65.05,3.182,2
CN(C)c1cccc(C)c1,72.6,0.0,1
CN(C)c1cccc(c1)[N+]([O-])=O,72.6,0.0,1
CN(C=O)c1ccccc1,-75.6,0.0,1
CN([N+]([O-])=O)[N+]([O-])=O,48.3,7.3539,2
CN1C(=O)C=CC1=O,-256.0,0.0,1
CN1C(=O)CCC1=O,-389.7,0.0,1
CN1C(=O)N(C)C(=O)N(C)C1=O,-590.5,0.0,1
CN1C(=O)c2ccccc2C1=O,-233.9,0.0,1
CN1C=CC(=O)N(C)C1=O,-313.6,0.0,1
CN1CCCC1=O,-210.85,0.0,1
CN1NC(=N)N=N1,300.85,2.8991,2
CN1NN=NC1=N,307.8,7.6368,2
CN=C(C)O,-248.0,0.0,1
CNC,-21.4,3.3941,2
CNC(/C)=C/C(=O)c1ccccc1,-53.7,0.0,1
CNC(O)=N,-234.59,1.5415,2
CNC(O)=NC,-221.6,0.0,1
CNCC(O)=O,-367.2,0.0,1
CNN,94.5,0.0,1
CNc1ccccc1,84.65,1.0607,2
CO,-205.0,0.0,1
COC,-184.1,0.0,1
COC(=C)OC,-280.7,0.0,1
COC(=O)/C=C/C,-342.0,0.0,1
COC(=O)C(=O)OC,-709.485,0.3041,2
COC(=O)C(C(=O)OC)C(=O)OC,-1054.7,0.0,1
COC(=O)C(C)(C)C(=O)OC,-802.74,0.0,1
COC(=O)C(C)=C,-340.6667,8.9623,3
COC(=O)C(C)C(=O)OC,-768.56,0.0,1
COC(=O)C(C)CC(C)(C)C,-566.3,0.0,1
COC(=O)C(F)(F)C(F)(F)F,-1428.3,0.0,1
COC(=O)C(F)(F)F,-992.9,0.0,1
COC(=O)C12C3C4CC5C3C1C5C24,26.0,0.0,1
COC(=O)C12CC1C2,-164.6,0.0,1
COC(=O)C12CC3CC(CC(C3)C1)C2,-495.4,0.0,1
COC(=O)C1CC1,-304.7,0.0,1
COC(=O)C1CCC1,-352.8,3.5355,2
COC(=O)C=C,-333.0,0.0,1
COC(=O)CC#N,-243.3,0.0,1
COC(=O)CC(=O)OC,-737.8,0.0,2
COC(=O)CC(C)(C)C,-511.7,0.0,1
COC(=O)CC(C)C,-497.9,0.0,1
COC(=O)CCl,-444.0,0.0,1
COC(=O)CN(C)C,-370.4,0.0,1
COC(=O)CO,-556.9,0.0,1
COC(=O)[C@@H](C)N(C)C,-394.4,0.0,1
COC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],-148.7,0.0,1
COC(=O)c1cc(C(=O)OC)c(cc1C(=O)OC)C(=O)OC,-1355.5,5.0587,3
COC(=O)c1ccc(C)cc1,-312.6,0.0,1
COC(=O)c1ccc(Cl)cc1,-305.0,0.0,1
COC(=O)c1ccc(OC)cc1,-433.0,0.0,1
COC(=O)c1ccc(cc1)[N+]([O-])=O,-287.0,0.0,1
COC(=O)c1ccc2cc(ccc2c1)C(=O)OC,-555.1,0.0,1
COC(=O)c1cccc(c1)C(=O)OC,-629.6,0.5657,2
COC(=O)c1ccccc1C(=O)OC,-606.1,0.0,1
COC(=O)c1oc(cc1)[N+]([O-])=O,-367.0,0.0,1
COC(=O)c1occc1,-405.0,0.0,1
COC(C#N)(c1ccccc1)C(OC)(C#N)c2ccccc2,175.0,0.0,1
COC(C#N)C(C)(C)C,-164.7,0.0,1
COC(C#N)c1ccccc1,26.5,0.0,1
COC(C)(C)C,-283.4667,1.4189,3
COC(C)(C)C#N,-125.4,0.0,1
COC(C)(C)OC,-423.7367,1.6276,3
COC(C)(OC)N(C)C,-387.0,0.0,1
COC(C)(OC)OC,-571.78,1.3011,2
COC(C)(OC)c1ccccc1,-288.5,0.0,1
COC(C)(c1ccccc1)C(C)(OC)c2ccccc2,-183.0,0.0,1
COC(C)=C,-148.6,0.0,1
COC(C)=O,-410.0,0.0,1
COC(C)C,-252.0,0.0,1
COC(C)OC,-389.7,0.0,1
COC(CCl)(OC)OC,-614.0,0.0,1
COC(O)(C(F)(F)F)C(F)(F)F,-1506.0,0.0,1
COC(O)=N,-425.3,0.0,1
COC(OC)(OC)OC,-727.4,0.2828,2
COC(OC)(OC)c1ccccc1,-431.35,2.7577,2
COC(OC)(n1ccnc1)c2ccccc2,-77.5,0.0,1
COC(OC)/C=C/C,-303.0,0.0,1
COC(OC)N(C)C,-356.0,0.0,1
COC(OC)OC,-531.85,0.0707,2
COC(OC)c1ccccc1,-248.94,0.0,1
COC([O-])=O,-607.0,0.0,1
COC1(CCCC1)OC,-397.0,0.0,1
COC1(CCCCC1)OC,-441.0,0.0,1
COC1=CCCCC1,-161.0,0.0,1
COC1OCCO1,-482.4,1.1314,2
COCC#N,-35.65,0.0,1
COCCOC(C)=O,-572.6,0.0,1
COCCOCCOC,-519.2333,6.7419,3
COCI,-123.0,0.0,1
COCOC,-348.2,0.0,1
COF,-96.0,0.0,1
CON=O,-65.98,3.779,3
COO,-131.0,0.0,1
COOC,-126.0,0.0,1
CO[C@@](C#N)(c1ccccc1)[C@@](OC)(C#N)c2ccccc2,170.0,0.0,1
CO[N+]([O-])=O,-122.0,0.0,1
CO[S](=O)(=O)OC,-687.0,0.0,1
CO[S](=O)OC,-483.0,0.0,1
COc1cc(C)ccc1O,-291.9,0.0,1
COc1cc(OC)c(C#N)c(OC)c1,-244.6,0.0,1
COc1ccc(OC)c(c1)C(O)=O,-578.6,0.0,1
COc1ccc(cc1)C(=O)N(C)C,-224.6,0.0,1
COc1ccc(cc1)C(Cl)=O,-261.8,0.0,1
COc1ccc(cc1)C(O)=O,-451.9,0.0,1
COc1ccc(cc1)C=[N+]([O-])c2ccccc2,109.7,0.0,1
COc1ccc(cc1)N=C(O)c2ccc(cc2)C(O)=Nc3ccc(OC)cc3,-320.0,0.0,1
COc1ccc(cc1)N=[N+]([O-])c2ccc(OC)cc2,33.4,0.0,1
COc1ccc2c(c1)no[n+]2[O-],148.3,0.0,1
COc1ccc2nonc2c1,147.1,0.0,1
COc1cccc(NC(=O)c2ccc(cc2)C(=O)Nc3cccc(OC)c3)c1,-340.0,0.0,1
COc1cccc(O)c1O,-418.5,0.0,1
COc1cccc(c1)C(O)=O,-446.1,0.0,1
COc1ccccc1,-72.5975,4.0282,4
COc1ccccc1C(O)=O,-433.8,0.0,1
COc1ccccc1NC(=O)c2ccc(cc2)C(=O)Nc3ccccc3OC,-310.0,0.0,1
CS,-22.8,0.0,1
CSC,-35.8333,2.9738,3
CSC(=S)SC,57.7,0.0,1
CSC(C)(C)C,-121.0,0.0,1
CSC(C)C,-89.66,0.0,1
CSC1=NC(NC(N1)=NC(C)C)=NC(C)C,7.0,0.0,1
CSC1CCCC1,-64.35,0.0,1
CSCC[C@@H](N)C(O)=O,-413.5,0.0,1
CSCI,27.0,0.0,1
CSCc1ccccc1,79.0,0.0,1
CSI,30.0,0.0,1
CSO,-190.0,0.0,1
CSSC,-24.0667,0.0577,3
CSSC(C)(C)C,-112.0,0.0,1
CSSC(C)C,-79.1,0.0,1
CSc1ccccc1,97.64,0.5091,2
C[C@@H](N)C(O)=O,-414.7,0.0,1
C[C@@H]1C2CCC(CC2)[C@H]1C#N,131.5,6.364,2
C[C@@H]1CC2CCC1C=C2,-1.0,0.0,1
C[C@@H]1CCCC[C@@H]1O,-300.7,0.0,1
C[C@@H]1COCO[C@H]1C,-411.0,0.0,1
C[C@@H]1C[C@@H]2[C@H](C[C@H]1O)C2(C)C,-234.1,0.0,1
C[C@@H]1[C@@H](O)C[C@@H]2C[C@H]1C2(C)C,-188.0,0.0,1
C[C@@H]1[C@@H]2CC[C@@H](CC1=O)C2(C)C,-153.0,0.0,1
C[C@@]1(C[C@@H]1C2CC2)C3CC3,179.2,0.0,1
C[C@@]1(O)CCC2C(C1)C2(C)C,-250.0,0.0,1
C[C@@]12CCCC[C@H]1CC(=O)C2,-275.2,0.0,1
C[C@@]12C[C@@H]1[C@H]3CC[C@@H]23,235.0,0.0,1
C[C@@]12C[C@@]3(C)C(C)(C)[C@@]3(C)C[C@@H]1O2,-107.0,0.0,2
C[C@H](Br)[C@@H](C)Br,-101.6,0.0,1
C[C@H](Cl)[C@@H](C)Cl,-202.3,0.0,1
C[C@H](Cl)[C@H](C)Cl,-202.2,0.0,1
C[C@H]1C2CCC(CC2)[C@H]1C#N,133.5,0.7071,2
C[C@H]1C2C[C@@H](CC1=O)C2(C)C,-149.0,0.0,1
C[C@H]1CC2CCC1C=C2,-7.1,0.0,1
C[C@H]1CCC[C@@H]1C,-136.7,0.0,1
C[C@H]1CCC[C@H]1C,-129.5,0.0,1
C[C@H]1CCO[C@@H](C)O1,-426.6,1.9799,2
C[C@H]1CC[C@@H](C)C1,-133.6,0.0,1
C[C@H]1CC[C@H](C)C1,-135.9,0.0,1
C[C@H]1C[C@@H](C)C[C@@H](C)C1,-215.4,0.0,1
C[C@H]1C[C@@H](C)OC(C)(C)O1,-497.2,1.1314,2
C[C@H]1C[C@H](C)C[C@@H](C)C1,-206.6,0.0,1
C[C@H]1C[C@H](C)OC(C)(C)O1,-484.7,0.4243,2
C[C@H]1C[C@H](C)OC(C)O1,-447.0,0.0,1
C[C@H]1O[C@@H](C)O[C@@H](C)O1,-636.2,0.0,1
C[C@H]1[C@@H](O)C[C@@H]2C[C@H]1C2(C)C,-182.0,2.8284,2
C[C@H]1[C@H](O)C[C@]2(C)C[C@@]1(C)C2(C)C,-182.0,0.0,1
C[C@]1(C[C@@H]1C2CC2)C3CC3,181.0,0.0,1
C[C@]1(O)CCC2C(C1)C2(C)C,-259.0,0.0,1
C[C@]12CCCC[C@H]1CC(=O)C2,-287.0,0.0,1
C[C@]12C[C@@]3(C)C(C)(C)[C@@]3(C)C[C@H]1O2,-98.0,0.0,2
C[CH]=[C]=[CH2],163.8,2.2627,2
C[CH]=[C]=[CH]C,133.0,0.0,1
C[C](C)=[C]=[CH2],129.085,0.0212,2
C[C]1=[C]=[C](C)CC[C](=[C]=[C](C)CC1)C,360.0,0.0,1
C[N+]([O-])=O,-81.0,0.0,1
C[N+]([O-])=[N+](C)[O-],65.9,0.0,1
C[S](=O)(=O)CC=C,-305.3,0.4243,2
C[S](=O)(=O)Cc1ccccc1,-278.5,9.1924,2
C[S](=O)(=O)c1ccccc1,-253.4,0.0,1
C[S](C)(=O)=O,-373.0,0.0,1
C[S](C)=O,-150.5,0.0,1
C[Si](C)(C)C,-286.6,0.0,1
C[Si](Cl)(Cl)Cl,-528.86,0.0,1
C[Si](F)(F)F,-1232.71,0.0,1
C\1/C=C\C/C=C\C=C1,196.3,0.0,1
C\1C\C=C/CC\C=C1,101.0,0.0,1
C\1C\C=C\CC/C=C1,196.0,0.0,1
C\1C\C=C\CC\C=C1,158.6667,3.0551,3
C\C(=C(/C)C(C)(C)C)C(C)(C)C,-123.1,0.0,1
C\C(=C(\C)C(C)(C)C)C(C)(C)C,-149.5,0.0,1
C\C1=C/CCCCCC1,-5.4,0.0,1
C\C=C(/C)O,-214.0,0.0,1
C\C=C(C)/C(C)=C/C,3.1,0.0,1
C\C=C(C)/C(C)=C\C,-3.8,0.0,1
C\C=C(C)\C(C)=C\C,-2.3,0.0,1
C\C=C(\C)O,-212.0,0.0,1
C\C=C/1CCC=C1,84.5,0.0,1
C\C=C/Br,40.8,0.0,1
C\C=C/C,-7.7,0.0,1
C\C=C/C#C,258.0,0.0,1
C\C=C/C#N,134.0,0.0,1
C\C=C/C=C,82.72,0.0,1
C\C=C/C=C/C,48.0,0.0,1
C\C=C/C=C\C,52.0,0.0,1
C\C=C/CC=C,77.0,0.0,1
C\C=C/Cl,-15.0,0.0,1
C\C=C/F,-176.0,0.0,1
C\C=C/I,86.4,0.0,1
C\C=C/O,-174.0,0.0,1
C\C=C1/CC2CC1C=C2,150.4,0.0,1
C\C=C1\CC2CC1C=C2,146.215,0.7283,2
C\C=C\Br,43.9,0.0,1
C\C=C\C,-10.8,0.0,1
C\C=C\C#C,259.0,0.0,1
C\C=C\C#N,140.7,0.0,1
C\C=C\C(=O)OC(C)(C)C,-424.0,0.0,1
C\C=C\C(=O)OC(C)C,-411.0,0.0,1
C\C=C\C(=O)OCCC(C)C,-447.0,0.0,1
C\C=C\C=C,75.77,0.0,1
C\C=C\C=C\C,44.0,0.0,1
C\C=C\CC#N,126.0,0.0,1
C\C=C\CC(=O)OC(C)C,-425.0,0.0,1
C\C=C\CC(=O)OCC(C)C,-453.0,0.0,1
C\C=C\CC=C,74.0,0.0,1
C\C=C\CCl,-43.1,0.0,1
C\C=C\C[S](=O)(=O)c1ccc(C)cc1,-241.0,0.0,1
C\C=C\Cl,-12.0,0.0,1
C\C=C\F,-173.0,0.0,1
C\C=C\I,93.1,0.0,1
C\C=C\O,-169.0,0.0,1
C\C=C\[S](=O)(=O)c1ccc(C)cc1,-209.0,0.0,1
Cc1[nH]c(C)cc1,39.7,0.0,1
Cc1[nH]ccn1,89.8,0.0,1
Cc1c(C)c(C)c(C)c(C)c1C,-77.85,0.6364,2
Cc1c(C)c(C)c(c(C)c1C)C(O)=O,-422.9,0.0,1
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,262.0,0.0,1
Cc1c(C)c2ccccc2c3ccccc13,167.0,0.0,1
Cc1c(F)c(F)c(F)c(F)c1F,-843.3,0.0,1
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,24.1,0.0,1
Cc1c[n+]([O-])c2ccccc2[n+]1[O-],169.9,0.0,1
Cc1cc(C(O)=O)c(C)c(C)c1C,-398.7,0.0,1
Cc1cc(C)c(C#[N+][O-])c(C)c1,135.2,2.5456,2
Cc1cc(C)c(C(O)=O)c(C)c1C,-398.1,0.0,1
Cc1cc(C)c(C)c(C(O)=O)c1C,-400.05,0.0707,2
Cc1cc(C)c(C)c(C)c1,-44.7,1.6703,3
Cc1cc(C)c(C)c(C)c1C,-62.45,6.7175,2
Cc1cc(C)c(C)c(c1)C(O)=O,-382.2,0.0,1
Cc1cc(C)c(C)cc1C,-46.4333,0.9866,3
Cc1cc(C)c(N=O)c(C)c1,107.4,0.0,1
Cc1cc(C)c(c(C)c1)C(O)=O,-374.2,0.0,1
Cc1cc(C)c(c(C)c1)[N+]([O-])=O,-26.8,0.0,1
Cc1cc(C)c(cc1C)C(O)=O,-386.2,0.0,1
Cc1cc(C)c2CCC(C)(C)c2c1,-70.4,0.0,1
Cc1cc(C)c2CCCc2c1,-5.8,0.0,1
Cc1cc(C)c2c(ccc3cc(C)cc(C)c23)c1,130.0,0.0,1
Cc1cc(C)cc(O)c1,-161.6,0.0,1
Cc1cc(C)cc(c1)C(O)=O,-364.3,0.2828,2
Cc1cc(O)nc2ccccc12,-61.0,0.0,1
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-296.9,0.0,1
Cc1cc(cc(C)c1C)C(O)=O,-389.8,0.0,1
Cc1cc(on1)c2ccccc2,103.0,0.0,1
Cc1cc2cc3ccc4ccccc4c3cc2cc1C,277.0,0.0,1
Cc1cc2ccccc2cc1C,78.0,2.687,2
Cc1ccc(C(O)=O)c(C)c1C,-377.3,0.0,1
Cc1ccc(C)c(C(O)=O)c1C,-371.2,0.0,1
Cc1ccc(C)c(C)c1,-13.9,0.0,1
Cc1ccc(C)c(C)c1C,-39.1333,4.1199,3
Cc1ccc(C)c(O)c1,-161.7,0.0,1
Cc1ccc(C)c(c1)C(O)=O,-351.1,0.0,2
Cc1ccc(C)c2CCCc12,-7.4,0.0,1
Cc1ccc(C)c2c(C)ccc(C)c12,81.6,0.0,1
