smiles,mean,std,n
CCc1cc(C)ccc1C,-85.05,0.3536,2
CCc1ccc(C)c(C)c1,-85.65,0.495,2
CCc1ccc(C)cc1,-49.9,0.0,1
CCc1ccc(C)cc1C,-84.1,0.0,1
CCc1ccc(C)nc1,-11.4,0.0,1
CCc1ccc(CC)cc1,-72.97,0.1838,2
CCc1ccc(Cl)cc1,-50.7,1.2728,2
CCc1ccc(cc1)C(=O)c2ccccc2,-64.4,0.0,1
CCc1ccc(cc1N=C=O)N=C=O,-196.0,0.0,1
CCc1cccc(C)c1,-48.8,0.0,1
CCc1cccc(C)c1C,-81.75,1.7678,2
CCc1cccc(CC)c1,-73.25,0.3536,2
CCc1cccc(Cl)c1,-50.71,0.0,1
CCc1cccc(O)c1,-214.3,0.0,1
CCc1cccc2cccc(C)c12,26.0,0.0,1
CCc1ccccc1C,-46.5,0.0,1
CCc1ccccc1CC,-69.7,1.6971,2
CCc1ccccc1Cl,-51.25,3.8891,2
CCc1ccccc1O,-208.8,0.0,1
CCc1ccccc1[N+]([O-])=O,-48.66,0.0,1
CCc1ccccn1,1.5,0.0,1
CCl,-102.4,0.0,1
CI,-12.8,1.1314,2
CN,-43.5333,6.5241,3
CN(C(=O)N(C)[N+]([O-])=O)[N+]([O-])=O,-109.5,0.0,1
CN(C)C,-49.215,4.9285,2
CN(C)C(=O)N(C)C,-262.2,0.0,1
CN(C)C(C#N)c1ccccc1,157.53,0.0,1
CN(C)C1CCCCC1,-134.8,0.0,1
CN(C)C=O,-239.2,0.2828,2
CN(C)CC#C,197.6,0.0,1
CN(C)CC#CC=C,246.0,0.0,1
CN(C)CC#N,69.0,0.0,1
CN(C)CC(=O)c1ccccc1,-116.0,0.0,1
CN(C)CC(C)=O,-223.7,0.0,1
CN(C)CCC#N,43.6,0.0,1
CN(C)CCCN,-77.1,0.2828,2
CN(C)CO,-253.6,0.0,1
CN(C)N,48.3,0.0,1
CN(C)N=NN(C)C,226.6,0.0,1
CN(C)[N+]([O-])=O,-71.1,0.0,1
CN(C)c1ccc(C)cc1,11.7,0.0,1
CN(C)c1ccc(cc1)\C=C(\C#N)c2[nH]c3ccccc3n2,301.8,0.0,1
CN(C)c1cccc(C)c1,14.4,0.0,1
CN(C)c1ccccc1,40.85,9.6874,2
CN(C=O)c1ccccc1,-145.9,0.0,1
CN(CC#C)CC#C,466.0,0.0,1
CN([N+]([O-])=O)[N+]([O-])=O,1.7,0.0,1
CN(c1ccccc1)c2ccccc2,120.5,0.0,1
CN1CCCC1=O,-265.73,0.0,1
CN=C(C)O,-313.2,0.0,1
CNC,-47.4,3.3941,2
CNCCC#N,59.2,0.0,1
CNCCCN,-80.2,0.0,1
CNN,54.14,0.0,1
CNN=C(C)C,39.7,0.0,1
CNc1ccccc1,32.7,0.9899,2
CO,-243.74,6.598,5
COC(=C)OC,-316.1,0.0,1
COC(=O)/C=C/C,-383.0,0.0,1
COC(=O)C(C)(C)C(=O)OC,-858.43,0.0,1
COC(=O)C(C)=C,-385.6,4.5255,2
COC(=O)C(C)C#N,-319.0,0.0,1
COC(=O)C(C)C(=O)OC,-826.34,0.0,1
COC(=O)C(C)CC(C)(C)C,-614.7,0.0,1
COC(=O)C(F)(F)C(F)(F)F,-1463.0,0.0,1
COC(=O)C(F)(F)F,-1020.0,0.0,1
COC(=O)C12C3C4CC5C3C1C5C24,-54.0,0.0,1
COC(=O)C12CC1C2,-203.2,0.0,1
COC(=O)C1CC1,-346.0,0.0,1
COC(=O)C1CCC1,-395.1,0.0,1
COC(=O)C=C,-362.2,0.0,1
COC(=O)CC#N,-310.765,1.7466,2
COC(=O)CC(=O)OC,-799.69,0.0,2
COC(=O)CC(C)(C)C,-556.1,0.0,1
COC(=O)CC(C)=O,-623.21,0.0,1
COC(=O)CC(C)C,-538.9,0.0,1
COC(=O)CCC(=O)OC(C)(C)C,-951.0,0.0,1
COC(=O)CCC(=O)OOC(C)(C)C,-841.0,0.0,1
COC(=O)CCCCC(=O)OC,-862.8,0.0,1
COC(=O)CCl,-487.0,0.0,1
COC(=O)CN(C)C,-414.3,0.0,1
COC(=O)CO,-609.41,0.0,1
COC(=O)[C@@H](C)N(C)C,-440.7,0.0,1
COC(=O)\C=C\C(=O)OOC(C)(C)C,-747.0,0.0,1
COC(=O)c1ccc(Cl)cc1,-385.3,0.0,1
COC(=O)c1ccc(cc1)[N+]([O-])=O,-387.2,0.0,1
COC(=O)c1occc1,-450.2,0.0,1
COC(C#N)C(C)(C)C,-223.5,0.0,1
COC(C#N)c1ccccc1,-35.4,0.0,1
COC(C)(C)C,-317.3,4.9325,3
COC(C)(C)C#N,-162.8,0.0,1
COC(C)(C)OC,-459.08,1.8527,3
COC(C)(OC)N(C)C,-428.4,0.0,1
COC(C)(OC)OC,-611.0,1.4142,2
COC(C)(OC)c1ccccc1,-343.48,0.0,1
COC(C)=O,-445.89,0.0,1
COC(C)OC,-419.99,0.0,1
COC(CCC#N)OC,-311.2,0.0,1
COC(CCl)(OC)OC,-661.1,0.0,1
COC(O)(C(F)(F)F)C(F)(F)F,-1579.0,0.0,1
COC(O)=N,-472.7,0.0,1
COC(OC)(OC)OC,-767.2,0.1414,2
COC(OC)(OC)c1ccccc1,-485.8,0.0,1
COC(OC)(n1ccnc1)c2ccccc2,-163.1,0.0,1
COC(OC)/C=C/C,-346.0,0.0,1
COC(OC)N(C)C,-395.0,0.0,1
COC(OC)OC,-572.08,4.5538,2
COC(OC)c1ccccc1,-308.4,0.0,1
COC1(CCCC1)OC,-444.0,0.0,1
COC1(CCCCC1)OC,-492.0,0.0,1
COC1OCCO1,-526.605,4.8154,2
COCC#N,-77.36,0.0,1
COCC(O)COOC(C)(C)C,-666.0,0.0,1
COCCC#N,-116.9,0.0,1
COCCOC(C)=O,-622.8,0.0,1
COCCOC=O,-565.3,0.0,1
COCCOCCO,-670.3,0.0,1
COCCOCCOC,-562.9,9.1924,2
CO[S](=O)(=O)OC,-735.25,0.0,1
CO[S](=O)OC,-523.3,0.0,1
COc1cc(C)ccc1O,-362.8,0.0,1
COc1ccc(C=O)cc1,-247.0,0.0,1
COc1ccc(cc1)C(Cl)=O,-335.9,0.0,1
COc1cccc(C)c1,-155.4,0.0,1
COc1ccccc1,-117.7333,2.6633,3
CS,-46.65,0.0,1
CSC,-63.68,3.0138,3
CSC(=S)SC,-8.4,0.0,1
CSC(C)(C)C,-156.9,0.0,1
CSC(C)C,-124.7,0.0,1
CSC(SC)=NC,-3.0,0.0,1
CSC1CCCC1,-109.5,0.0,1
CSCc1ccccc1,26.0,0.0,1
CSSC,-62.535,0.0919,2
CSc1ccccc1,45.65,3.3234,2
C[C@@H]1CC2CCC1C2,-122.5,0.0,1
C[C@@H]1CC2CCC1O2,-253.8,0.0,1
C[C@@H]1COCO[C@H]1C,-453.0,0.0,1
C[C@@H]1C[C@@H](C)OCO1,-462.6,0.0,1
C[C@@H]1C[C@@H]2[C@H](C[C@H]1O)C2(C)C,-312.1,0.0,1
C[C@@H]1C[C@H]1C,-30.7,0.0,1
C[C@@H]1S[C@H]1C,-30.0,0.0,1
C[C@@]1(C[C@@H]1C2CC2)C3CC3,131.9,0.0,1
C[C@@]12CCCC[C@H]1CC(=O)C2,-333.5,0.0,1
C[C@@]12CCCC[C@H]1CCCC2,-249.8,0.0,1
C[C@@]12C[C@@]3(C)C(C)(C)[C@@]3(C)C[C@@H]1O2,-156.4,0.0,2
C[C@H](Cl)[C@@H](C)Cl,-240.8,0.0,1
C[C@H](Cl)[C@H](C)Cl,-241.9,0.0,1
C[C@H]1CC2CCC1C2,-122.1,0.0,1
C[C@H]1CC2CCC1O2,-250.3,0.0,1
C[C@H]1CCCC[C@@H]1O,-421.25,0.0,1
C[C@H]1CCC[C@@H](O)C1,-399.9,0.0,1
C[C@H]1CCC[C@@H]1C,-171.3,0.0,1
C[C@H]1CCC[C@H](O)C1,-421.66,0.0,1
C[C@H]1CCC[C@H]1C,-165.4,0.0,1
C[C@H]1CCC[C@H]1O,-344.0,0.0,1
C[C@H]1CCO[C@@H](C)O1,-466.6,1.9799,2
C[C@H]1CC[C@@H](C)C1,-168.2,0.0,1
C[C@H]1CC[C@@H](O)CC1,-418.44,0.0,1
C[C@H]1CC[C@H](C)C1,-170.2,0.0,1
C[C@H]1CC[C@H](O)CC1,-438.61,0.0,1
C[C@H]1C[C@@H](C)OC(C)(C)O1,-539.4,0.0,1
C[C@H]1C[C@@H](C)OCO1,-474.8,0.0,1
C[C@H]1C[C@@H](C)O[C@@H](C)O1,-488.3,0.0,1
C[C@H]1C[C@H](C)OC(C)(C)O1,-526.3,0.0,1
C[C@H]1C[C@H](C)OC(C)O1,-490.0,0.0,1
C[C@H]1C[C@H]1C,-26.3,0.0,1
C[C@H]1O[C@@H](C)O[C@@H](C)O1,-681.8,0.0,1
C[C@H]1[C@@H](C)C1(Cl)Cl,-87.0,0.0,1
C[C@H]1[C@H](C)C1(Cl)Cl,-90.0,0.0,1
C[C@]1(C[C@@H]1C2CC2)C3CC3,134.1,0.0,1
C[C@]12CCCC[C@H]1CCCC2,-244.0,0.0,1
C[C@]12C[C@@]3(C)C(C)(C)[C@@]3(C)C[C@H]1O2,-148.1,0.0,2
C[CH]=[C]1CC[CH2]CC1,-103.6,0.0,1
C[C](C)=[C]=[CH2],101.2,0.0,1
C[S](=O)(=O)CC=C,-385.1,0.0,2
C[S](=O)(=O)c1ccccc1,-345.4,0.0,1
C[S](C)(=O)=O,-446.4,0.0,1
C[S](C)=O,-203.4,0.0,1
C\1C\C=C/CC\C=C1,57.7,0.0,1
C\C(=C/CO)C#C,-82.1,0.0,1
C\C=C/C#N,95.1,0.0,1
C\C=C1/CC2CC1C=C2,106.5,0.0,1
C\C=C1\CC2CC1C=C2,102.27,0.099,2
C\C=C\C#N,100.7,0.0,1
C\C=C\C(=O)OC(C)(C)C,-474.0,0.0,1
C\C=C\C(=O)OC(C)C,-457.0,0.0,1
C\C=C\C(=O)OCCC(C)C,-501.0,0.0,1
C\C=C\C(=O)OOC(C)(C)C,-417.0,0.0,1
C\C=C\CC#N,81.0,0.0,1
C\C=C\CC(=O)OC(C)C,-473.0,0.0,1
C\C=C\CC(=O)OCC(C)C,-505.0,0.0,1
C\C=C\CN1CCCCC1,-55.06,0.0,1
C\C=C\N1CCCCC1,-57.4,0.0,1
Cc1[nH]c(C)cc1,-16.8,0.0,1
Cc1c(C)c(C)c(C)c(C)c1C,-142.0,0.0,1
Cc1c(F)c(F)c(F)c(F)c1F,-884.2,0.0,1
Cc1cc(C)c(C)c(C)c1,-97.45,1.4849,2
Cc1cc(C)c(C)cc1C,-98.7,0.0,1
Cc1cc(C)c(C2CC2)c(C)c1,5.0,0.0,1
Cc1cc(C)c2CCC(C)(C)c2c1,-131.8,0.0,1
Cc1cc(C)c2CCCc2c1,-63.7,0.0,1
Cc1cc(C)nc(C)c1,-31.0,0.0,1
Cc1cc(on1)c2ccccc2,18.0,0.0,1
Cc1ccc(Br)cc1,12.0,0.0,1
Cc1ccc(C)c(C)c1,-61.9,0.0,1
Cc1ccc(C)c(C)c1C,-93.3,4.3841,2
Cc1ccc(C)c(CC#N)c1,46.0,0.0,1
Cc1ccc(C)c(Cc2ccccc2)c1,24.6,0.0,1
Cc1ccc(C)c2CCCc12,-65.7,0.0,1
Cc1ccc(C)c2c1CCC2(C)C,-123.9,0.0,1
Cc1ccc(C)cc1,-24.4,0.0,1
Cc1ccc(C)nc1,18.6,0.0,1
Cc1ccc(C2CC2)c(C)c1,36.0,0.0,1
Cc1ccc(Cc2ccccc2)cc1,61.5,0.0,1
Cc1ccc(F)cc1,-186.9,0.0,1
Cc1ccc(I)cc1,67.4,0.0,1
Cc1ccc(N)c(C)c1,-88.7,0.0,1
Cc1ccc(N)cc1,19.0,0.0,1
Cc1ccc(N)cc1Cl,23.0,0.0,1
Cc1ccc(O)c(C)c1,-228.8,0.0,1
Cc1ccc(O)cc1,-193.0,0.0,1
Cc1ccc(cc1)C(Cl)=O,-201.3,0.0,1
Cc1ccc(cc1)[S](C)(=O)=O,-373.1,0.0,1
Cc1ccc(cc1Cl)N=C=O,-126.0,0.0,1
Cc1ccc2ccccc2n1,93.0,0.0,1
Cc1ccc2ncccc2c1,93.3,0.0,1
Cc1cccc(C)c1,-25.4,0.0,1
Cc1cccc(C)c1C,-58.6,0.0,1
Cc1cccc(C)c1[N+]([O-])=O,-50.8,0.0,1
Cc1cccc(C)n1,12.6,0.0,1
Cc1cccc(I)c1,79.1,0.0,1
Cc1cccc(N)c1,42.3,0.0,1
Cc1cccc(O)c1,-189.475,8.3236,4
Cc1cccc(c1)[N+]([O-])=O,-46.0,0.0,1
Cc1cccc(c1N)C(C)(C)C,-108.6,0.0,1
Cc1cccc2C(=C[S](=O)(=O)c12)C,63.01,0.0,1
Cc1cccc2ccccc12,56.2,0.0,1
Cc1cccc2cccnc12,102.0,0.0,1
Cc1ccccc1,12.0,0.0,2
Cc1ccccc1C,-24.4,0.0,1
Cc1ccccc1C2CC2,75.3,0.0,1
Cc1ccccc1CC#N,92.0,0.0,1
Cc1ccccc1I,78.2,0.0,1
Cc1ccccc1N,-5.605,1.2516,2
Cc1ccccc1O,-202.0,0.0,1
Cc1ccccc1c2ccccc2,86.5,0.0,1
Cc1cccnc1C,19.3,0.0,1
Cc1ccnc(C)c1,16.1,0.0,1
Cc1ccnc2ccccc12,94.5,0.0,1
Cc1ccncc1,54.6833,5.8537,3
Cc1ccncc1C,18.2,0.0,1
Cc1cnc(C)c(C)n1,20.4,0.0,1
Cc1cnc(O)nc1O,-462.8,0.0,1
Cc1cncc(C)c1,22.4,0.0,1
Cc1cscc1,43.05,0.0,1
Cc1cscn1,67.91,0.0,1
Cc1nccnc1C,73.4,0.0,1
Cc1no[n+]([O-])c1C,45.2,0.0,1
Cc1nonc1C,56.0,0.0,1
Cc1onc(C)c1,-63.1,0.0,1
Cc1onc(C)c1C,-70.2,0.0,1
Cc1onc(c1)c2ccccc2,14.0,0.0,1
Cc1sccc1,44.6,0.0,1
ClC#C,207.0,0.0,1
ClC#CCl,199.0,0.0,1
ClC(=O)C(Cl)(Cl)Cl,-235.0,0.0,1
ClC(=O)C(Cl)=O,-367.6,0.0,1
ClC(=O)OCc1ccccc1,-376.2,0.0,1
ClC(=O)c1ccc(Cl)cc1,-191.3,0.5657,2
ClC(=O)c1cccc(Cl)c1,-190.0,0.0,1
ClC(=O)c1ccccc1,-160.6667,3.5642,3
ClC(=O)c1ccccc1Cl,-171.5,0.0,1
ClC(Cl)(Cl)C(=O)OCC=C,-395.0,0.0,1
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-199.2,0.0,1
ClC(Cl)(Cl)C=O,-218.1,0.0,1
ClC(Cl)(Cl)Cl,-128.25,0.2121,2
ClC(Cl)(Cl)c1ccccc1,-45.1,0.0,1
ClC(Cl)=C,-24.4333,0.5132,3
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-24.5,0.0,1
ClC(Cl)=C(Cl)Cl,-59.2,6.7882,2
ClC(Cl)=C(Cl)\C(Cl)=C(Cl)\C(Cl)=C(Cl)Cl,-7.6,0.0,1
ClC(Cl)=C1C(Cl)(Cl)C(=C(Cl)C1(Cl)Cl)Cl,-94.8,0.0,1
ClC(Cl)=S,21.1,0.0,1
ClC(Cl)C(Cl)(Cl)Cl,-197.0,8.4853,2
ClC(Cl)C(Cl)=O,-281.0,0.0,1
ClC(Cl)C(Cl)Cl,-198.9,4.9497,2
ClC(Cl)Cl,-134.2,0.1414,2
ClC(c1ccccc1)c2ccccc2,56.1,0.0,1
ClC1(Cl)CC1,-27.0,0.0,1
ClC1=C(Cl)C(Cl)(Cl)C(=C1Cl)Cl,-79.2,0.0,1
ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,-176.8,0.0,1
ClC1CCCCC1,-207.6667,1.2423,3
ClC=C,0.9,0.0,1
ClC=C(Cl)Cl,-48.7,6.691,3
ClCC(Cl)(Cl)CCl,-252.1,0.0,1
ClCC(Cl)(Cl)Cl,-188.3,8.9202,3
ClCC(Cl)=C,-73.47,0.0,1
ClCC(Cl)=CCl,-102.0,0.0,1
ClCC(Cl)=O,-285.0,0.0,1
ClCC(Cl)CCl,-230.0,0.0,1
ClCC(Cl)Cl,-188.25,0.3536,2
ClCC1(CCl)COC1,-260.0,0.0,1
ClCC1CO1,-149.0,0.0,1
ClCCC(Cl)(Cl)Cl,-208.7,0.0,1
ClCCCCCl,-229.65,0.2121,2
ClCCCl,-168.45,1.7678,2
ClCCOC=C,-208.0,0.0,1
ClCCSCCCl,-200.5,0.0,1
ClCCl,-124.2,0.1414,2
ClCc1ccccc1,-33.0,0.0,1
ClI,-23.93,0.0,1
ClSC(Cl)(Cl)Cl,-75.7,0.0,1
ClSC(Cl)=S,-24.0,0.0,1
ClSCl,-49.79,0.0,1
ClSSCl,-58.16,0.0,1
Cl[C@@H]1CC2CCC1C2,-131.0,0.0,1
Clc1ccc(Br)cc1,28.0,0.0,1
Clc1ccc(Cl)c(C=C)c1,35.0,0.0,1
Clc1ccc(Cl)c(Cl)c1,-50.2,0.0,1
Clc1cccc(C=O)c1,-105.0,0.0,1
Clc1cccc(Cl)c1,-20.5,0.0,1
Clc1cccc(n1)C(Cl)(Cl)Cl,498.3,0.0,1
Clc1cccc2ccccc12,49.8,0.0,1
Clc1ccccc1,11.1,0.5657,2
Clc1ccccc1C=O,-98.0,0.0,1
Clc1ccccc1Cl,-17.0,0.8718,3
Clc1ccccc1\C=C(/C#N)c2[nH]c3ccccc3n2,412.8,0.0,1
Cn1cccc1,62.38,0.0,1
Cn1ncnn1,281.6,0.0,1
Cn1nnnc1C,186.1,0.0,1
FC(=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,-2522.4,0.0,1
FC(Cl)C(F)(F)Br,-675.3,0.0,1
FC(F)(Cl)C(F)(Cl)Cl,-755.0,0.0,1
FC(F)(Cl)C(F)(F)C(Cl)(Cl)OC(F)(F)C(F)(Cl)Cl,-1805.0,0.0,1
FC(F)(Cl)C(F)(F)Cl,-960.2,0.0,1
FC(F)(Cl)OC(F)(F)C(F)(Cl)Cl,-1361.0,0.0,1
FC(F)(F)C(=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,-3792.0,0.0,1
FC(F)(F)C(Cl)Br,-720.0,0.0,1
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-4687.9,0.0,1
FC(F)(F)C(F)(Cl)C(F)(F)Cl,-1376.0,0.0,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3421.7,0.0,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5643.8,0.0,1
FC(F)(F)C(F)(F)C1CCCCC1,-3340.5,0.0,1
FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3172.0,0.0,1
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-2931.1,0.0,1
FC(F)(F)CC(Cl)(Cl)Cl,-830.65,0.0,1
FC(F)(F)CCCl,-799.31,0.0,1
FC(F)(F)CCOCCC(F)(F)F,-1645.4,0.0,1
FC(F)(F)Cc1ccccc1,-669.95,0.0,1
FC(F)(F)c1ccccc1,-620.45,0.0,1
FC(F)=C(F)Cl,-522.7,0.0,1
FC(F)C(F)(F)COC(C(F)(F)F)C(F)(F)F,-2370.2,0.0,1
FC(F)CCc1ccccc1,-467.7,0.0,1
FC(c1ccccc1)c2ccccc2,-112.4,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@@]2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@@]2(F)C1(F)F,-3670.3,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F,-3257.6,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C@@]2(F)C1(F)F,-3689.9,0.0,1
FC1(F)C(F)(F)C(F)(F)[C@]2(F)C(F)(F)C(F)(F)C(F)(F)[C@]2(F)C1(F)F,-3253.6,0.0,1
FC1(F)C2=C(C(F)(F)C(F)(F)C1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F,-3248.7,0.0,1
FC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-1966.2,0.0,1
FC1CCCCC1,-374.06,0.0,1
FCc1cccc(F)c1F,-636.7,0.0,1
FCc1ccccc1,-172.59,0.0,1
FN(F)C1(CCCCC1)N(F)F,-218.4,0.0,1
FN(F)Cc1ccccc1,-37.0,0.0,1
Fc1c(F)c(F)c(Cl)c(F)c1F,-850.4,0.0,1
Fc1c(F)c(F)c(F)c(F)c1F,-991.7,0.0,1
Fc1c(F)c(F)c(c(F)c1F)C(F)(F)F,-1311.1,0.0,1
Fc1cc(F)c(F)c(F)c1F,-842.2,0.0,1
Fc1cc(F)c(F)cc1F,-683.8,0.0,1
Fc1ccc(F)cc1,-342.3,0.0,1
Fc1cccc(F)c1,-343.9,0.0,1
Fc1cccc(c1)C(F)(F)F,-830.2,0.0,1
Fc1ccccc1,-150.8,0.0,1
Fc1ccccc1F,-319.2,0.0,1
IC(=O)c1ccccc1,-51.51,0.0,1
IC1CC(I)C1,135.0,0.0,1
ICC=C,55.2,0.0,1
ICCCCI,-30.0,0.0,1
ICCCI,-8.9,0.0,1
ICI,68.5,0.0,1
ICc1ccccc1,53.0,0.0,1
II,13.52,0.0,1
Ic1cccc2ccccc12,162.0,0.0,1
Ic1ccccc1,117.0,0.0,1
Ic1ccccc1I,187.0,0.0,1
N#CC#CC#N,500.4,0.0,1
N#CC#Cc1ccccc1,424.9,0.0,1
N#CC12CC1C2,258.8,0.0,1
N#CC12CCC1C2,227.7,0.0,1
N#CC12CCCC1C2,98.41,0.0,1
N#CC1=CCCC1,96.9,0.0,1
N#CC1CC1,140.8,0.0,1
N#CC1CCC1,103.0,0.0,1
N#CC1CCC=C1,111.5,0.0,1
N#CC1CCCC1,0.585,0.1202,2
N#CC1CCCC=C1,56.15,0.0,1
N#CC1CCCCC1,-53.16,8.4287,2
N#CCCCCC#N,84.9,0.0,1
N#CCCSCCC#N,96.3,0.0,1
N#COc1ccccc1,88.3,0.0,1
N#CSc1ccccc1,267.0,0.0,1
N#C\C(=C/c1ccccc1)c2[nH]c3ccccc3n2,362.0,0.0,1
N#Cc1ccccc1,163.2,0.0,2
N(c1ccccc1)c2ccccc2,132.0,0.0,1
N1c2ccccc1cccc2,308.0,0.0,1
NC1CC1,45.81,0.0,1
NC1CCC1,5.61,0.0,1
NC1CCCC1,-95.14,0.0,1
NC1CCCCC1,-144.6,4.3841,2
NCC#C,206.0,0.0,1
NCC=C,10.0,0.0,1
NCCN,-63.01,0.0,1
NCCN(CCN)CCN,-73.6,0.0,1
NCCO,-507.5,0.0,1
NN,50.63,0.0,1
Nc1ccc(Oc2ccc(N)c(N)c2)cc1N,-91.0,0.0,1
Nc1cccc(Cl)c1,-20.3,0.0,1
Nc1cccc(c1)C(F)(F)F,-686.01,0.0,1
Nc1ccccc1,31.275,1.2685,4
Nc1ccccc1Cl,-4.64,0.0,1
O,-285.83,0.0,2
O=C1CC(C1)c2ccccc2,-56.57,0.0,1
O=C1CC2CCC1CC2,-274.0,0.0,1
O=C1CCC1,-135.25,6.0104,2
O=C1CCCC1,-238.0333,1.9296,3
O=C1CCCCC1,-268.525,9.8865,4
O=C1CCCCC1C2=CCCCC2,-288.8,0.0,1
O=C1CCCCCC1,-298.3,0.9899,2
O=C1CCCCCCC1,-326.0,0.0,1
O=C1CCCCCCCCC1,-363.4,0.0,1
O=C1CCCCCCCCCC1,-386.4,0.0,1
O=C1CCCCCCCCCCCCO1,-644.0,0.0,1
O=C1CCCCCCCCCCCO1,-611.0,0.0,1
O=C1CCCCCCCCCCO1,-583.0,0.0,1
O=C1CCCCCCCCO1,-529.0,0.0,1
O=C1CCCCCCCO1,-487.0,0.0,1
O=C1CCCCCCO1,-465.0,0.0,1
O=C1CCCCCO1,-458.0,0.0,1
O=C1CCCCO1,-436.8,1.1314,2
O=C1CCCO1,-422.434,5.0619,5
O=C1CCO1,-331.0,1.9053,3
O=C1CC[C@@H]2CCC[C@H]12,-285.0,0.0,1
O=C1CC[C@H]2CCC[C@H]12,-260.0,0.0,1
O=C1C[C@@H]2CCCC[C@@H]2C1,-307.1,0.0,1
O=C1C[C@@H]2CCCC[C@H]2C1,-305.3,0.0,1
O=C1OC=CO1,-460.0,0.0,1
O=C1OCCO1,-682.8,0.0,1
O=C=C=C=O,-121.5,0.0,1
O=CC1CCCO1,-318.7,0.0,1
O=CC1CCOC1,-301.6,0.0,1
O=CCCC#N,12.8,0.0,1
O=COc1ccccc1,-268.6,0.0,1
O=Cc1ccccc1,-85.45,2.1266,3
O=Cc1occc1,-199.0333,3.691,3
O=NN1CCCCC1,-31.0,0.0,1
O=NN1CCOCC1,-138.0,0.0,1
O=[Si]=O,-902.66,0.0,1
OC(=N)C#Cc1ccccc1,47.4,0.0,1
OC(=N)C=C,-224.0,0.0,1
OC(=O)C#Cc1ccccc1,-121.8,0.0,1
OC(=O)C(F)(F)F,-1069.9,0.0,1
OC(=O)C1CCC1,-425.3,0.0,1
OC(=O)C=C,-380.8,4.2426,2
OC(=O)\C=C/C(O)=O,-787.3,0.0,1
OC(=O)\C=C\C(O)=O,-810.2,0.0,1
OC(=O)c1ccc(I)cc1,-316.0,0.0,1
OC(CCl)CCl,-385.0,0.0,1
OC(CO[N+]([O-])=O)CO[N+]([O-])=O,-477.0,0.0,1
OC1=NCCC1,-266.04,0.0,1
OC1CCC1,-199.0,0.0,1
OC1CCCC1,-300.2333,0.2082,3
OC1CCCCC1,-351.56,4.5791,5
OC=N,-251.0,0.0,1
OC=O,-425.13,0.3517,3
OCC(CO)O[N+]([O-])=O,-568.0,0.0,1
OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-472.0,0.0,1
OCC(Cl)CCl,-381.0,0.0,1
OCC(F)(F)C(F)(F)C(F)(F)F,-1781.9,0.0,1
OCC(F)(F)C(F)(F)F,-1354.7,0.0,1
OCC(F)(F)C(F)F,-1114.9,0.0,1
OCC(F)(F)F,-932.57,0.0,1
OCC(O)CCl,-525.1,0.0,1
OCC(O)CO,-669.1,0.7071,2
OCC(O)CO[N+]([O-])=O,-577.0,0.0,1
OCC1CCCCC1,-378.0,0.0,1
OCC1CCCO1,-435.6,0.0,1
OCC1CO1,-298.0,0.0,1
OCC1OCCCO1,-623.0,0.0,1
OCCC(F)(F)F,-969.6,0.0,1
OCCCC(O)=O,-710.0,0.0,1
OCCCCCCCCCO,-657.6,0.0,1
OCCCCCCCO,-574.2,0.0,1
OCCCCCO,-528.77,2.2452,3
OCCCCO,-504.15,1.6263,2
OCCN(CCO)CCO,-664.2,0.0,1
OCCN1CCNCC1,-227.6,0.0,1
OCCO,-455.89,2.5368,5
OCCOCC(O)CO,-863.4,0.0,1
OCCOCCO,-628.5,0.0,1
OCCOCCOCCO,-804.2,0.0,1
OCCOCCOCCOCCO,-981.7,0.0,1
OCC[N+]([O-])=O,-351.0,0.0,1
OC[C@H](O)[C@@H](O)[C@H](O)CO,-1118.6,0.0,1
OC[C@H](O)[C@H](O)CO,-910.48,0.0,1
OCc1ccccc1,-164.225,8.1774,4
OCc1occc1,-276.5333,0.4163,3
